PlantID,Cell,habtype,Year,Lvs,Age,Flwrs,dead,flwr,AgeNext,LvsNxt
56.10.S144,56,Native,2005,22,Mat,0,0,0,Mat,20
56.10.S145,56,Native,2005,21,Mat,0,0,1,Flwr,23
56.10.S147,56,Native,2005,8,Flwr,1,0,0,Mat,5
56.10.T347,56,Native,2005,3,Juv,0,1,NA,,NA
56.16.188,56,Native,2005,27,Mat,0,0,1,Flwr,37
56.16.S163,56,Native,2005,14,Mat,0,0,1,Flwr,15
56.16.S165,56,Native,2005,4,Juv,0,0,0,Juv,4
56.17.955,56,Native,2005,6,Juv,0,0,1,Flwr,3
56.17.S159,56,Native,2005,9,Mat,0,1,NA,,NA
56.19.S151,56,Native,2005,13,Flwr,1,0,1,Flwr,12
56.2.105,56,Native,2005,2,Mat,0,1,NA,,NA
56.2.558,56,Native,2005,5,Flwr,2,0,0,Mat,4
56.2.G1000,56,Native,2005,12,Flwr,5,0,1,Flwr,12
56.2.G999,56,Native,2005,8,Mat,0,0,0,Mat,3
56.2.S101,56,Native,2005,15,Flwr,6,0,0,Mat,30
56.2.S102,56,Native,2005,4,Flwr,1,0,0,Mat,6
56.2.S104,56,Native,2005,8,Mat,0,0,0,Mat,10
56.2.S106,56,Native,2005,3,Juv,0,0,0,Juv,6
56.2.S107,56,Native,2005,9,Mat,0,0,1,Flwr,9
56.2.T306,56,Native,2005,5,Flwr,1,0,1,Flwr,4
56.2.T307,56,Native,2005,6,Mat,0,0,0,Mat,5
56.2.T308,56,Native,2005,21,Flwr,3,0,1,Flwr,7
56.2.T309,56,Native,2005,12,Mat,0,0,0,Mat,13
56.2.T311,56,Native,2005,3,Juv,0,0,0,Juv,2
56.20.S150,56,Native,2005,7,Mat,0,1,NA,,NA
56.21.S152,56,Native,2005,17,Flwr,1,1,NA,,NA
56.21.S153,56,Native,2005,7,Juv,0,1,NA,,NA
56.21.S154,56,Native,2005,14,Flwr,2,1,NA,,NA
56.21.T0828,56,Native,2005,48,Flwr,3,0,0,Mat,0
56.21.T742,56,Native,2005,9,Mat,0,0,0,Mat,3
56.23.S156,56,Native,2005,30,Flwr,1,0,0,Mat,0
56.23.S157,56,Native,2005,11,Flwr,3,0,0,Mat,14
56.23.T741,56,Native,2005,3,Juv,0,0,1,Flwr,2
56.24.560,56,Native,2005,10,Mat,0,0,0,Mat,3
56.24.S158,56,Native,2005,13,Flwr,4,1,NA,,NA
56.24.S160,56,Native,2005,11,Flwr,1,0,0,Mat,4
56.24.S161,56,Native,2005,3,Flwr,1,1,NA,,NA
56.24.S162,56,Native,2005,15,Flwr,2,1,NA,,NA
56.25.393,56,Native,2005,6,Flwr,1,0,1,Flwr,8
56.25.S164,56,Native,2005,7,Mat,0,0,0,Mat,11
56.25.T0843,56,Native,2005,1,Juv,0,0,0,Juv,2
56.3.559,56,Native,2005,4,Juv,0,0,0,Juv,4
56.3.S108,56,Native,2005,4,Juv,0,0,0,Juv,3
56.3.S109,56,Native,2005,9,Flwr,2,0,1,Flwr,6
56.3.S112,56,Native,2005,13,Flwr,2,0,1,Flwr,11
56.4.S113,56,Native,2005,13,Flwr,1,0,1,Flwr,16
56.4.S114,56,Native,2005,10,Flwr,3,0,1,Flwr,8
56.4.S115,56,Native,2005,16,Flwr,2,0,1,Flwr,20
56.4.S116,56,Native,2005,17,Mat,0,0,0,Mat,18
56.4.T798,56,Native,2005,2,Flwr,1,0,1,Flwr,4
56.5.T313,56,Native,2005,35,Mat,0,0,1,Flwr,40
56.6.123,56,Native,2005,11,Mat,0,0,0,Mat,16
56.6.124,56,Native,2005,11,Flwr,1,0,0,Mat,13
56.6.S118,56,Native,2005,9,Mat,0,0,1,Flwr,13
56.6.S119,56,Native,2005,2,Mat,0,0,0,Mat,2
56.6.S120,56,Native,2005,12,Mat,0,0,1,Flwr,6
56.6.S121,56,Native,2005,10,Mat,0,0,1,Flwr,4
56.6.S122,56,Native,2005,9,Mat,0,0,1,Flwr,10
56.7.129,56,Native,2005,9,Flwr,1,1,NA,,NA
56.7.T316,56,Native,2005,4,Flwr,1,0,1,Flwr,3
56.8.S110,56,Native,2005,23,Flwr,6,0,1,Flwr,22
56.8.S111,56,Native,2005,40,Flwr,1,0,0,Mat,36
56.8.S136,56,Native,2005,13,Mat,0,0,0,Mat,11
56.8.T746,56,Native,2005,2,Mat,0,0,0,Mat,2
56.9.S137,56,Native,2005,20,Mat,0,0,0,Mat,13
56.9.S138,56,Native,2005,17,Flwr,2,0,0,Mat,19
56.9.S139,56,Native,2005,11,Juv,0,0,0,Juv,4
56.9.S140,56,Native,2005,13,Flwr,1,0,0,Mat,15
56.9.S141,56,Native,2005,8,Flwr,1,0,0,Mat,7
56.9.T0829 ,56,Native,2005,26,Flwr,1,0,0,Mat,23
56.9.T753,56,Native,2005,6,Mat,0,0,1,Flwr,5
66.1.251,66,Poa,2005,3,Flwr,1,0,1,Flwr,5
66.1.252,66,Poa,2005,12,Flwr,1,0,0,Mat,11
66.1.253,66,Poa,2005,10,Mat,0,0,1,Flwr,9
66.1.254,66,Poa,2005,9,Mat,0,0,1,Flwr,8
66.1.256,66,Poa,2005,5,Juv,0,0,0,Juv,4
66.1.977,66,Poa,2005,2,Flwr,1,0,1,Flwr,5
66.10.255,66,Poa,2005,9,Mat,0,0,0,Mat,11
66.10.257,66,Poa,2005,4,Mat,0,0,0,Mat,4
66.10.258,66,Poa,2005,7,Mat,0,0,1,Flwr,9
66.10.259,66,Poa,2005,2,Mat,0,0,0,Mat,3
66.10.263,66,Poa,2005,8,Mat,0,0,1,Flwr,5
66.10.268,66,Poa,2005,2,Mat,0,0,1,Flwr,8
66.10.269,66,Poa,2005,12,Mat,0,0,0,Mat,12
66.10.284,66,Poa,2005,3,Mat,0,0,0,Mat,2
66.10.285,66,Poa,2005,3,Juv,0,0,0,Juv,6
66.10.562,66,Poa,2005,3,Juv,0,0,0,Juv,2
66.10.925,66,Poa,2005,2,Mat,0,0,0,Mat,4
66.10.T0884,66,Poa,2005,7,Mat,0,0,1,Flwr,6
66.10.T301,66,Poa,2005,2,Juv,0,0,0,Juv,3
66.10.T302,66,Poa,2005,9,Mat,0,0,1,Flwr,8
66.10.T400,66,Poa,2005,14,Mat,0,0,0,Mat,7
66.10.T718 ,66,Poa,2005,2,Juv,0,0,0,Juv,5
66.16.563,66,Poa,2005,4,Juv,0,0,0,Juv,3
66.16.602,66,Poa,2005,12,Juv,0,0,0,Juv,9
66.16.998,66,Poa,2005,5,Juv,0,1,NA,,NA
66.16.T0888,66,Poa,2005,3,Juv,0,0,0,Juv,3
66.16.T0889,66,Poa,2005,2,Mat,0,0,0,Mat,6
66.17.564,66,Poa,2005,2,Mat,0,0,0,Mat,3
66.17.603,66,Poa,2005,3,Juv,0,0,0,Juv,4
66.17.608,66,Poa,2005,7,Flwr,1,0,1,Flwr,7
66.17.609,66,Poa,2005,3,Mat,0,0,0,Mat,2
66.17.610,66,Poa,2005,13,Flwr,1,0,0,Mat,0
66.17.985,66,Poa,2005,9,Juv,0,0,0,Juv,7
66.17.986,66,Poa,2005,8,Mat,0,0,1,Flwr,6
66.17.T739,66,Poa,2005,3,Mat,0,0,1,Flwr,3
66.18.612,66,Poa,2005,14,Mat,0,0,1,Flwr,17
66.18.T0876,66,Poa,2005,3,Juv,0,0,0,Juv,3
66.19.279,66,Poa,2005,13,Mat,0,0,0,Mat,15
66.19.288,66,Poa,2005,0,Mat,0,0,0,Mat,17
66.19.565,66,Poa,2005,3,Flwr,1,0,0,Mat,2
66.19.618,66,Poa,2005,7,Mat,0,0,1,Flwr,8
66.19.619,66,Poa,2005,17,Mat,0,0,0,Mat,16
66.19.623,66,Poa,2005,10,Flwr,2,0,0,Mat,7
66.19.887,66,Poa,2005,17,Mat,0,0,1,Flwr,23
66.19.938,66,Poa,2005,2,Juv,0,1,NA,,NA
66.19.993,66,Poa,2005,4,Flwr,1,0,0,Mat,3
66.19.994,66,Poa,2005,2,Juv,0,0,0,Juv,1
66.19.995,66,Poa,2005,5,Mat,0,0,0,Mat,7
66.2.242,66,Poa,2005,6,Flwr,3,0,1,Flwr,7
66.2.243,66,Poa,2005,13,Flwr,1,0,0,Mat,14
66.2.244,66,Poa,2005,26,Flwr,3,0,1,Flwr,27
66.2.245,66,Poa,2005,15,Mat,0,0,0,Mat,9
66.2.246,66,Poa,2005,19,Mat,0,0,0,Mat,19
66.2.247,66,Poa,2005,11,Flwr,3,0,1,Flwr,12
66.2.978,66,Poa,2005,6,Mat,0,0,0,Mat,6
66.20.620,66,Poa,2005,5,Mat,0,0,0,Mat,6
66.20.628,66,Poa,2005,12,Mat,0,0,0,Mat,15
66.20.630,66,Poa,2005,33,Mat,0,0,1,Flwr,22
66.20.982,66,Poa,2005,10,Juv,0,0,0,Juv,10
66.20.983,66,Poa,2005,9,Flwr,2,0,1,Flwr,9
66.20.984,66,Poa,2005,3,Mat,0,0,0,Mat,0
66.21.621,66,Poa,2005,12,Flwr,2,0,0,Mat,8
66.21.626,66,Poa,2005,4,Juv,0,0,0,Juv,4
66.21.980,66,Poa,2005,19,Mat,0,0,1,Flwr,17
66.21.981,66,Poa,2005,2,Juv,0,1,NA,,NA
66.21.987,66,Poa,2005,4,Juv,0,0,0,Juv,3
66.21.T0868,66,Poa,2005,1,Juv,0,0,0,Juv,1
66.21.T748,66,Poa,2005,6,Juv,0,0,0,Juv,5
66.22.622,66,Poa,2005,5,Juv,0,0,0,Juv,6
66.22.625,66,Poa,2005,9,Flwr,1,0,0,Mat,8
66.23.2470,66,Poa,2005,2,Juv,0,0,0,Juv,3
66.23.292,66,Poa,2005,2,Juv,0,0,0,Juv,1
66.23.611,66,Poa,2005,11,Mat,0,0,0,Mat,7
66.23.613,66,Poa,2005,5,Mat,0,0,0,Mat,7
66.23.614,66,Poa,2005,14,Flwr,1,0,0,Mat,9
66.23.615,66,Poa,2005,8,Mat,0,0,1,Flwr,8
66.23.616,66,Poa,2005,15,Flwr,1,0,1,Flwr,11
66.23.617,66,Poa,2005,2,Juv,0,0,0,Juv,10
66.23.968,66,Poa,2005,8,Mat,0,0,0,Mat,12
66.23.970,66,Poa,2005,14,Mat,0,0,0,Mat,11
66.23.T0878,66,Poa,2005,2,Juv,0,0,0,Juv,2
66.24.607,66,Poa,2005,18,Mat,0,0,0,Mat,10
66.25.605,66,Poa,2005,7,Flwr,1,0,0,Mat,8
66.25.606,66,Poa,2005,2,Juv,0,0,0,Juv,2
66.25.963,66,Poa,2005,4,Mat,0,0,1,Flwr,3
66.25.T0867,66,Poa,2005,3,Juv,0,0,1,Flwr,3
66.25.T0883,66,Poa,2005,4,Flwr,1,0,1,Flwr,7
66.3.230,66,Poa,2005,10,Mat,0,0,0,Mat,8
66.3.231,66,Poa,2005,6,Flwr,1,0,1,Flwr,7
66.3.232,66,Poa,2005,10,Mat,0,0,0,Mat,8
66.3.233,66,Poa,2005,11,Juv,0,0,0,Juv,9
66.3.238,66,Poa,2005,0,Mat,0,0,0,Mat,5
66.3.239,66,Poa,2005,28,Mat,0,0,0,Mat,13
66.3.240,66,Poa,2005,11,Mat,0,0,1,Flwr,9
66.3.288,66,Poa,2005,2,Juv,0,0,0,Juv,2
66.3.988,66,Poa,2005,2,Mat,0,0,0,Mat,4
66.3.T0869,66,Poa,2005,2,Juv,0,0,0,Juv,3
66.4.226,66,Poa,2005,11,Mat,0,1,NA,,NA
66.4.241,66,Poa,2005,15,Mat,0,0,0,Mat,5
66.4.989,66,Poa,2005,6,Juv,0,0,1,Flwr,6
66.4.990,66,Poa,2005,6,Flwr,3,0,1,Flwr,9
66.5.225,66,Poa,2005,16,Flwr,1,0,1,Flwr,17
66.6.991,66,Poa,2005,13,Flwr,1,0,1,Flwr,15
66.6.T0877,66,Poa,2005,4,Juv,0,0,1,Flwr,4
66.7.227,66,Poa,2005,2,Flwr,1,0,0,Mat,2
66.7.228,66,Poa,2005,11,Flwr,1,0,1,Flwr,10
66.7.229,66,Poa,2005,23,Mat,0,1,NA,,NA
66.8.234,66,Poa,2005,16,Mat,0,1,NA,,NA
66.8.235,66,Poa,2005,8,Flwr,1,1,NA,,NA
66.8.236,66,Poa,2005,20,Mat,0,1,NA,,NA
66.8.237,66,Poa,2005,2,Flwr,1,1,NA,,NA
66.8.996,66,Poa,2005,2,Juv,0,0,0,Juv,4
66.9.1000,66,Poa,2005,3,Mat,0,0,0,Mat,6
66.9.248,66,Poa,2005,15,Mat,0,0,1,Flwr,16
66.9.249,66,Poa,2005,6,Flwr,2,0,1,Flwr,6
66.9.250,66,Poa,2005,5,Mat,0,0,0,Mat,5
66.9.265,66,Poa,2005,14,Juv,0,0,1,Flwr,8
66.9.266,66,Poa,2005,8,Mat,0,0,0,Mat,14
66.9.267,66,Poa,2005,7,Mat,0,0,0,Mat,9
66.9.270,66,Poa,2005,4,Flwr,1,0,1,Flwr,7
66.9.272,66,Poa,2005,25,Mat,0,0,1,Flwr,21
66.9.273,66,Poa,2005,6,Mat,0,0,0,Mat,4
66.9.274,66,Poa,2005,9,Mat,0,0,0,Mat,5
66.9.275,66,Poa,2005,19,Mat,0,0,0,Mat,14
66.9.283,66,Poa,2005,0,Mat,0,0,0,Mat,6
66.9.411,66,Poa,2005,9,Juv,0,0,0,Juv,11
66.9.561,66,Poa,2005,6,Mat,0,0,1,Flwr,4
66.9.997,66,Poa,2005,7,Mat,0,0,1,Flwr,14
66.9.999,66,Poa,2005,6,Flwr,1,0,0,Mat,6
74.16.2283,74,Brome,2005,9,Flwr,1,0,1,Flwr,11
74.16.2287,74,Brome,2005,22,Flwr,2,0,1,Flwr,22
74.18.408,74,Brome,2005,4,Juv,0,0,0,Juv,4
74.2.2254,74,Brome,2005,5,Mat,0,0,1,Flwr,8
74.21.2289,74,Brome,2005,6,Mat,0,0,0,Mat,6
74.21.339,74,Brome,2005,6,Mat,0,1,NA,,NA
74.23.340,74,Brome,2005,3,Mat,0,0,0,Mat,3
74.24.2288,74,Brome,2005,48,Mat,0,0,1,Flwr,30
74.24.901,74,Brome,2005,31,Flwr,5,0,1,Flwr,30
74.24.902,74,Brome,2005,18,Flwr,1,0,1,Flwr,11
74.24.903,74,Brome,2005,5,Juv,0,0,1,Flwr,13
74.24.904,74,Brome,2005,8,Juv,0,0,0,Juv,8
74.24.T0890,74,Brome,2005,7,Flwr,2,0,0,Mat,7
74.3.2255,74,Brome,2005,10,Mat,0,0,1,Flwr,10
74.4.1046,74,Brome,2005,3,Juv,0,0,0,Juv,1
74.4.2256,74,Brome,2005,16,Flwr,1,0,0,Mat,4
74.4.2259,74,Brome,2005,3,Mat,0,1,NA,,NA
74.4.2260,74,Brome,2005,37,Flwr,1,0,1,Flwr,23
74.4.2262,74,Brome,2005,3,Mat,0,0,0,Mat,1
74.4.2263,74,Brome,2005,5,Flwr,1,0,0,Mat,5
74.4.2264,74,Brome,2005,16,Mat,0,0,0,Mat,9
74.4.2265,74,Brome,2005,12,Flwr,2,0,0,Mat,6
74.4.2266,74,Brome,2005,6,Flwr,2,0,1,Flwr,5
74.4.2267,74,Brome,2005,5,Juv,0,0,0,Juv,3
74.4.2269,74,Brome,2005,7,Mat,0,0,0,Mat,7
74.4.2272,74,Brome,2005,7,Flwr,2,0,0,Mat,7
74.4.2274,74,Brome,2005,14,Mat,0,0,0,Mat,18
74.4.282,74,Brome,2005,1,Juv,0,0,0,Juv,1
74.4.294,74,Brome,2005,8,Mat,0,0,0,Mat,3
74.4.569,74,Brome,2005,5,Juv,0,0,0,Juv,3
74.4.907,74,Brome,2005,8,Mat,0,0,0,Mat,10
74.4.908,74,Brome,2005,7,Mat,0,0,0,Mat,7
74.4.912,74,Brome,2005,21,Flwr,2,0,0,Mat,22
74.4.914,74,Brome,2005,14,Juv,0,0,1,Flwr,8
74.4.955,74,Brome,2005,4,Juv,0,0,1,Flwr,13
74.4.957,74,Brome,2005,7,Juv,0,0,0,Juv,9
74.4.T0736,74,Brome,2005,3,Mat,0,0,0,Mat,6
74.4.T0759,74,Brome,2005,11,Mat,0,0,0,Mat,8
74.4.T0880,74,Brome,2005,4,Juv,0,0,0,Juv,3
74.5.2268,74,Brome,2005,9,Mat,0,0,1,Flwr,11
74.5.2277,74,Brome,2005,27,Mat,0,0,0,Mat,34
74.5.290,74,Brome,2005,14,Flwr,3,0,1,Flwr,20
74.5.911,74,Brome,2005,13,Mat,0,0,0,Mat,13
74.5.913,74,Brome,2005,7,Mat,0,0,0,Mat,15
74.5.932,74,Brome,2005,15,Juv,0,0,0,Juv,13
74.5.T0737,74,Brome,2005,16,Mat,0,0,0,Mat,3
74.5.T0830,74,Brome,2005,6,Flwr,1,0,1,Flwr,8
74.6.2276,74,Brome,2005,18,Flwr,2,0,0,Mat,26
74.6.2323,74,Brome,2005,16,Flwr,2,0,0,Mat,18
74.6.2324,74,Brome,2005,25,Flwr,3,0,1,Flwr,23
74.6.906,74,Brome,2005,7,Mat,0,0,1,Flwr,8
74.7.2257,74,Brome,2005,6,Mat,0,0,0,Mat,4
74.7.2258,74,Brome,2005,28,Mat,0,0,0,Mat,17
74.7.2271,74,Brome,2005,24,Flwr,2,0,1,Flwr,28
74.7.2280,74,Brome,2005,5,Flwr,1,0,1,Flwr,7
74.7.407,74,Brome,2005,2,Juv,0,0,0,Juv,3
74.7.952,74,Brome,2005,18,Flwr,1,0,0,Mat,14
74.7.T0745,74,Brome,2005,5,Juv,0,0,1,Flwr,3
74.8.337,74,Brome,2005,8,Mat,0,0,0,Mat,9
78.16.2439,78,Brome,2005,12,Mat,0,0,0,Mat,7
78.16.T0854,78,Brome,2005,9,Juv,0,0,0,Juv,4
78.18.2447,78,Brome,2005,24,Mat,0,0,0,Mat,16
78.18.964,78,Brome,2005,7,Mat,0,0,0,Mat,5
78.23.2446,78,Brome,2005,6,Mat,0,0,0,Mat,7
78.23.969,78,Brome,2005,4,Mat,0,0,0,Mat,5
78.24.2443,78,Brome,2005,1,Juv,0,0,0,Juv,1
78.24.2444,78,Brome,2005,5,Juv,0,0,0,Juv,3
78.24.2445,78,Brome,2005,8,Mat,0,0,0,Mat,1
78.24.965,78,Brome,2005,6,Juv,0,0,0,Juv,5
78.25.2438,78,Brome,2005,9,Juv,0,0,0,Juv,9
78.25.2442,78,Brome,2005,8,Mat,0,0,0,Mat,8
78.25.962,78,Brome,2005,10,Mat,0,0,0,Mat,3
78.25.966,78,Brome,2005,10,Mat,0,0,0,Mat,7
78.25.T0879,78,Brome,2005,3,Juv,0,0,0,Juv,1
78.4.2428,78,Brome,2005,2,Juv,0,0,0,Juv,2
78.4.2429,78,Brome,2005,3,Flwr,2,0,0,Mat,3
78.4.2430,78,Brome,2005,16,Flwr,3,0,0,Mat,11
78.4.971,78,Brome,2005,4,Flwr,1,0,0,Mat,2
78.5.2423,78,Brome,2005,11,Flwr,1,0,0,Mat,12
78.5.2424,78,Brome,2005,7,Mat,0,0,0,Mat,6
78.5.2425,78,Brome,2005,13,Flwr,1,0,1,Flwr,16
78.5.2426,78,Brome,2005,25,Mat,0,0,0,Mat,15
78.5.2427,78,Brome,2005,3,Mat,0,0,0,Mat,3
78.5.287,78,Brome,2005,3,Flwr,1,0,1,Flwr,15
78.6.2433,78,Brome,2005,4,Flwr,1,0,0,Mat,8
78.6.972,78,Brome,2005,5,Flwr,2,0,0,Mat,5
78.6.973,78,Brome,2005,2,Juv,0,0,0,Juv,2
78.6.T0836,78,Brome,2005,2,Flwr,1,0,0,Mat,3
78.7.931,78,Brome,2005,10,Flwr,1,0,0,Mat,4
78.7.974,78,Brome,2005,2,Juv,0,0,0,Juv,4
78.7.975,78,Brome,2005,3,Mat,0,0,0,Mat,4
78.7.976,78,Brome,2005,10,Flwr,1,0,0,Mat,13
78.7.T0838,78,Brome,2005,9,Juv,0,0,0,Juv,7
80.1.2407,80,Brome,2005,7,Mat,0,0,1,Flwr,7
80.1.2408,80,Brome,2005,6,Mat,0,0,0,Mat,3
80.1.2409,80,Brome,2005,6,Juv,0,0,0,Juv,7
80.1.2411,80,Brome,2005,8,Flwr,1,0,0,Mat,3
80.1.2413,80,Brome,2005,26,Mat,0,0,0,Mat,18
80.1.T317,80,Brome,2005,5,Mat,0,0,0,Mat,5
80.10.2404,80,Brome,2005,15,Mat,0,0,0,Mat,14
80.10.2405,80,Brome,2005,26,Mat,0,0,0,Mat,32
80.10.2406,80,Brome,2005,12,Juv,0,0,0,Juv,7
80.10.2410,80,Brome,2005,8,Mat,0,0,0,Mat,4
80.10.926,80,Brome,2005,7,Juv,0,0,0,Juv,4
80.10.T0389,80,Brome,2005,8,Mat,0,0,1,Flwr,4
80.11.3797,80,Brome,2005,3,Juv,0,0,0,Juv,2
80.11.T0350,80,Brome,2005,0,Mat,0,0,0,Mat,0
80.12.2391,80,Brome,2005,2,Mat,0,0,0,Mat,2
80.12.2401,80,Brome,2005,8,Mat,0,0,0,Mat,12
80.12.2402,80,Brome,2005,2,Juv,0,0,0,Juv,0
80.12.566,80,Brome,2005,4,Juv,0,0,0,Juv,4
80.14.2420,80,Brome,2005,25,Mat,0,0,0,Mat,4
80.14.2422,80,Brome,2005,2,Mat,0,0,0,Mat,2
80.2.2397,80,Brome,2005,18,Flwr,2,1,NA,,NA
80.2.2412,80,Brome,2005,18,Mat,0,0,1,Flwr,10
80.2.T318,80,Brome,2005,6,Mat,0,0,0,Mat,5
80.20.2386,80,Brome,2005,5,Juv,0,0,0,Juv,3
80.20.2388,80,Brome,2005,25,Mat,0,0,0,Mat,12
80.20.567,80,Brome,2005,7,Juv,0,0,0,Juv,4
80.3.2414,80,Brome,2005,14,Juv,0,0,1,Flwr,18
80.4.2415,80,Brome,2005,10,Mat,0,0,0,Mat,9
80.6.2417,80,Brome,2005,1,Mat,0,0,0,Mat,3
80.6.2418,80,Brome,2005,3,Juv,0,0,0,Juv,3
80.6.2421,80,Brome,2005,1,Mat,0,0,0,Mat,2
80.6.291,80,Brome,2005,3,Juv,0,0,0,Juv,2
80.6.T0846,80,Brome,2005,23,Mat,0,0,0,Mat,24
80.6.T319,80,Brome,2005,7,Mat,0,0,0,Mat,8
80.7.2416,80,Brome,2005,25,Mat,0,0,0,Mat,22
80.9.2393,80,Brome,2005,2,Juv,0,0,0,Juv,3
80.9.2394,80,Brome,2005,2,Mat,0,0,0,Mat,3
80.9.2395,80,Brome,2005,12,Juv,0,0,0,Juv,0
80.9.2398,80,Brome,2005,10,Mat,0,0,0,Mat,11
80.9.2399,80,Brome,2005,8,Juv,0,1,NA,,NA
80.9.T0320,80,Brome,2005,1,Mat,0,0,0,Mat,0
80.9.T0321,80,Brome,2005,14,Flwr,1,0,0,Mat,14
9.1.565,9,Brome,2005,15,Mat,0,0,1,Flwr,14
9.10.T0819,9,Brome,2005,9,Mat,0,0,0,Mat,8
9.2.566,9,Brome,2005,8,Juv,0,0,0,Juv,8
9.3.564,9,Brome,2005,12,Flwr,1,0,1,Flwr,8
9.4.562,9,Brome,2005,11,Mat,0,0,1,Flwr,14
9.9.568,9,Brome,2005,6,Juv,0,0,0,Juv,1
9.9.569,9,Brome,2005,4,Mat,0,0,0,Mat,5
9.9.570,9,Brome,2005,4,Mat,0,0,0,Mat,2
92.1.280,92,Brome,2005,3,Mat,0,0,0,Mat,4
92.1.286,92,Brome,2005,4,Mat,0,0,0,Mat,3
92.10.923,92,Brome,2005,6,Mat,0,0,0,Mat,6
92.16.2452,92,Brome,2005,19,Mat,0,0,0,Mat,15
92.17.281,92,Brome,2005,2,Juv,0,0,0,Juv,2
92.20.283,92,Brome,2005,6,Juv,0,0,0,Juv,3
92.3.2448,92,Brome,2005,4,Juv,0,1,NA,,NA
92.3.918,92,Brome,2005,5,Mat,0,0,0,Mat,1
92.3.919,92,Brome,2005,1,Mat,0,1,NA,,NA
92.3.920,92,Brome,2005,4,Mat,0,0,0,Mat,4
92.3.921,92,Brome,2005,10,Mat,0,0,0,Mat,9
92.3.T0835,92,Brome,2005,10,Mat,0,0,0,Mat,7
92.4.922,92,Brome,2005,5,Mat,0,0,0,Mat,6
92.4.T0735,92,Brome,2005,2,Juv,0,0,0,Juv,1
92.5.2456,92,Brome,2005,1,Mat,0,0,0,Mat,1
92.5.409,92,Brome,2005,1,Juv,0,0,0,Juv,2
92.5.837,92,Brome,2005,2,Mat,0,0,0,Mat,1
92.5.929,92,Brome,2005,2,Juv,0,0,0,Juv,2
92.5.930,92,Brome,2005,5,Mat,0,1,NA,,NA
92.5.931,92,Brome,2005,8,Mat,0,0,0,Mat,7
92.5.932,92,Brome,2005,5,Mat,0,0,0,Mat,5
92.5.933,92,Brome,2005,12,Mat,0,0,0,Mat,12
92.6.2454,92,Brome,2005,10,Mat,0,0,0,Mat,9
92.6.934,92,Brome,2005,9,Mat,0,0,0,Mat,8
92.6.T0734,92,Brome,2005,3,Juv,0,0,0,Juv,2
92.8.935,92,Brome,2005,2,Mat,0,0,0,Mat,1
92.9.2450,92,Brome,2005,13,Mat,0,0,0,Mat,10
92.9.2451,92,Brome,2005,7,Mat,0,0,0,Mat,8
92.9.T0732,92,Brome,2005,4,Juv,0,0,0,Juv,5
,NA,Native,2006,3,Juv,NA,1,NA,,NA
,NA,Native,2006,8,Juv,NA,0,0,Juv,14
,NA,Native,2006,3,Juv,NA,1,NA,,NA
11.16.2877,11,Poa,2006,5,Juv,0,0,0,Juv,5
11.16.T0810,11,Poa,2006,8,Flwr,4,0,0,Mat,5
11.16.T0811,11,Poa,2006,0,Juv,0,0,0,Juv,2
11.17.2460,11,Poa,2006,8,Juv,0,0,0,Juv,4
11.17.2461,11,Poa,2006,2,Juv,0,0,0,Juv,2
11.17.2462,11,Poa,2006,1,Juv,0,1,NA,,NA
11.17.2706,11,Poa,2006,5,Juv,0,0,0,Juv,5
11.17.2707,11,Poa,2006,2,Juv,0,1,NA,,NA
11.17.2847,11,Poa,2006,4,Juv,0,0,0,Juv,4
11.17.302,11,Poa,2006,0,Mat,0,0,0,Mat,0
11.17.303,11,Poa,2006,12,Mat,0,0,0,Mat,9
11.17.304,11,Poa,2006,8,Flwr,2,0,0,Mat,15
11.17.305,11,Poa,2006,2,Juv,0,0,0,Juv,3
11.17.553,11,Poa,2006,7,Flwr,1,0,0,Mat,6
11.17.T0874,11,Poa,2006,10,Flwr,1,1,NA,,NA
11.17.T784,11,Poa,2006,2,Juv,0,0,0,Juv,1
11.17.T786,11,Poa,2006,14,Mat,0,0,0,Mat,7
11.18.T716,11,Poa,2006,11,Flwr,7,0,1,Flwr,18
11.2.2789,11,Poa,2006,8,Juv,0,0,0,Juv,5
11.23.2812,11,Poa,2006,7,Juv,0,1,NA,,NA
11.24.2463,11,Poa,2006,5,Mat,0,0,0,Mat,6
11.24.2703,11,Poa,2006,4,Juv,0,0,0,Juv,6
11.24.2800,11,Poa,2006,2,Juv,0,0,0,Juv,2
11.24.2815,11,Poa,2006,12,Mat,0,0,0,Mat,17
11.24.3704,11,Poa,2006,3,Juv,0,1,NA,,NA
11.24.T0812,11,Poa,2006,6,Mat,0,0,0,Mat,4
11.24.T0813,11,Poa,2006,13,Juv,0,0,0,Juv,3
11.24.T0814,11,Poa,2006,2,Juv,0,0,0,Juv,2
11.24.T0816,11,Poa,2006,5,Juv,0,0,0,Juv,2
11.24.T0817,11,Poa,2006,4,Mat,0,1,NA,,NA
11.24.T0818,11,Poa,2006,13,Mat,0,0,0,Mat,5
11.24.T0840,11,Poa,2006,2,Juv,0,0,0,Juv,2
11.24.T0841,11,Poa,2006,5,Mat,0,0,0,Mat,1
11.24.T0872,11,Poa,2006,6,Mat,0,0,0,Mat,11
11.25.2464,11,Poa,2006,9,Juv,0,1,NA,,NA
11.25.T0870,11,Poa,2006,18,Flwr,5,0,0,Mat,16
11.25.T0900,11,Poa,2006,15,Flwr,3,0,0,Mat,18
