indID,ID,treatment,date,trackID,sex,starttime,interval,gps.num,index,waypt,flag,latitude,longitude,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,Notes2,track_num,track_flag,time,eastings,northings,Edisp,Ndisp,step,angle,turnangle,angleradians,cosangle,virgin_mated,IsDate,inithost,finhost,doy,firstmarked,doy_1stMark,app.age,age.dev,doy.dev
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,167,700,5,42.485001,-71.568758,p,aster,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_5,15,288878.3308,4706825.151,-1.041592178,0.920762388,2.880223563,-48.5234752,142.4696597,2.486564646,-0.793030867,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,168,701,6,42.485,-71.568723,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_6,15,288881.2041,4706824.953,2.873394926,-0.198215469,0.851800186,93.9461845,-197.3315778,-3.44408575,-0.954596761,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,169,702,7,42.484998,-71.568733,p,herb,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_7,30,288880.3755,4706824.756,-0.828660972,-0.197191658,0.880728661,-103.3853933,244.309789,4.264010214,-0.433505128,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,172,703,8,42.484992,-71.568726,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_8,15,288880.9307,4706824.072,0.55516319,-0.683722756,3.770946514,140.9243958,-83.22915532,-1.452622794,0.117898676,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,173,704,9,42.485011,-71.568688,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_9,15,288884.1179,4706826.087,3.187269766,2.015278901,5.16024281,57.69524047,-179.9999939,-3.141592547,-1,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,174,705,10,42.484985,-71.56874,p,grass,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_10,105,288879.7564,4706823.33,-4.361527522,-2.757749723,2.570853884,-122.3047534,41.4893841,0.724126357,0.74907848,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,176,706,11,42.484988,-71.568771,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_11,15,288877.2185,4706823.74,-2.537893267,0.410350409,0.371665109,-80.81536932,56.2874604,0.982401512,0.555026493,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,177,707,12,42.484991,-71.568773,p,clover,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_12,15,288877.0642,4706824.078,-0.15429173,0.338125739,0.737461801,-24.52790892,89.39447337,1.560227893,0.010568237,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,183,708,13,42.484994,-71.568765,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_13,15,288877.7318,4706824.391,0.667639728,0.313220532,3.377571337,64.86656444,-220.2051952,-3.843305686,-0.7637375,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,184,709,14,42.484966,-71.568781,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,"mated; Flag 15 was thrown following another butterfly, and was removed from data sheet",,15,15_14,15,288876.3225,4706821.322,-1.40930661,-3.069502079,5.373184174,-155.3386307,164.1066665,2.864201655,-0.961773179,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,185,710,16,42.485014,-71.568773,p,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_16,30,288877.1416,4706826.632,0.819058638,5.310390863,2.167778447,8.768035795,159.8117628,2.789241444,-0.938563892,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,187,711,17,42.484995,-71.568767,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_17,15,288877.5708,4706824.507,0.429226535,-2.124859519,6.666016318,168.5797986,-138.8903028,-2.424093083,-0.753452122,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,188,712,18,42.485048,-71.568729,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_18,30,288880.8725,4706830.298,3.301673953,5.790917256,2.129498828,29.68949574,46.92509303,0.818997375,0.682953929,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,189,713,19,42.485053,-71.568704,p,plantago,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_19,15,288882.9442,4706830.791,2.071650683,0.492979417,0.748369645,76.61458878,6.583544002,0.114904519,0.993405736,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,196,714,20,42.485054,-71.568695,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_20,15,288883.6873,4706830.88,0.743102357,0.088634153,1.716458438,83.19813278,-95.32176702,-1.663678683,-0.092748863,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,197,715,21,42.485069,-71.5687,p,herb,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_21,60,288883.3268,4706832.558,-0.360493821,1.678175728,1.350866317,-12.12363424,-11.36166294,-0.198298427,0.980403209,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,198,716,22,42.48508,-71.568707,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_22,2445,288882.7884,4706833.797,-0.53833877,1.23896375,1.073555827,-23.48529719,68.80106034,1.200805032,0.361607316,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,199,717,23,42.485087,-71.568698,p,aster,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_23,15,288883.5517,4706834.552,0.76329064,0.754923515,3.325158534,45.31576316,-209.2625019,-3.652319658,-0.87238937,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,207,718,24,42.485058,-71.568708,p,grass,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_24,15,288882.6322,4706831.356,-0.919508786,-3.195494151,0.710778622,-163.9467387,325.3738611,5.678845177,0.822877227,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,209,719,25,42.485052,-71.568705,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_25,15,288882.8586,4706830.683,0.226390542,-0.673760768,2.259703555,161.4271224,9.825025674,0.171479047,0.98533346,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,210,720,26,42.485032,-71.5687,p,herb,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_26,15,288883.2023,4706828.449,0.343670023,-2.233416905,0.97928632,171.2521481,-324.691448,-5.66693482,0.816051329,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,212,721,27,42.485024,-71.568705,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_27,15,288882.7644,4706827.573,-0.437883639,-0.875933568,1.388717854,-153.4392999,46.51160854,0.811780709,0.688207595,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,213,722,28,42.48502,-71.568721,b,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_28,30,288881.4358,4706827.169,-1.32854884,-0.404345468,3.901548518,-106.9276913,-16.05304571,-0.280178503,0.961006093,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,214,723,29,42.485,-71.56876,b,herb,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_29,15,288878.163,4706825.045,-3.272828134,-2.123835408,2.855464525,-122.980737,196.5810825,3.430987137,-0.958416849,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,218,724,30,42.485008,-71.568727,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_30,15,288880.9023,4706825.851,2.739291883,0.806199498,7.465249291,73.60034546,-49.18815288,-0.858495221,0.653577115,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,219,725,31,42.48507,-71.568692,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_31,15,288883.9877,4706832.649,3.085374203,6.797824138,2.117816774,24.41219258,-55.60523178,-0.970494376,0.564891658,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,220,726,32,42.485086,-71.568706,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_32,15,288882.8908,4706834.461,-1.096866204,1.811638048,2.336768534,-31.19303921,-28.68344615,-0.500620576,0.877284873,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,221,727,33,42.485096,-71.568731,p,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_33,15,288880.8696,4706835.633,-2.021177483,1.172744116,6.36790351,-59.87648536,140.5474996,2.453016624,-0.772151643,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,222,728,34,42.485107,-71.568655,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_34,15,288887.1533,4706836.666,6.283680569,1.032256566,0.880727954,80.67101424,-119.7466101,-2.089972615,-0.496165136,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,223,729,35,42.485113,-71.568662,p,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_35,15,288886.5981,4706837.349,-0.555162645,0.683722288,2.18795949,-39.07559588,56.06417711,0.978504483,0.558263946,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,225,730,36,42.485132,-71.568655,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_36,15,288887.2374,4706839.442,0.639280437,2.092483513,7.321903122,16.98858123,-103.5140185,-1.806660445,-0.233683265,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,226,731,37,42.485134,-71.568744,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_37,45,288879.929,4706839.886,-7.308444024,0.44374685,13.5747122,-86.52543726,165.4946165,2.888425952,-0.96812411,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,227,732,38,42.485161,-71.568583,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_38,15,288893.2529,4706842.483,13.32391126,2.597344832,1.23402462,78.96917919,33.87383105,0.591209882,0.83026694,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,228,733,39,42.485157,-71.568569,p,grass,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_39,15,288894.3901,4706842.004,1.137242532,-0.479057604,0.903881333,112.8430102,-280.6241924,-4.897816118,0.184366366,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
R-GGGR,2013-6-29-BW-40,W,30-Jun,30-Jun_R-GGGR,Female,10:20am,15,1,229,734,40,42.485149,-71.568571,f,n/a,upland,Plantago,area 3,Natalie,Emma,82,mostly sunny,mated,,15,15_40,NA,288894.1988,4706841.121,-0.191302689,-0.883405199,NA,-167.7811821,NA,NA,NA,mated,6/30/13,W,W,7,6/29/13,6,1,-0.266106443,-4.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,1,560,1,42.485702,-71.568652,b,cup,wet,none,area 5,Natalie,Elizabeth,82,overcast,mated?,,19,19_1,2505,288889.4019,4706902.732,NA,NA,0.667155015,NA,NA,NA,NA,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,168,561,2,42.485703,-71.56866,b,grass,wet,none,area 5,Natalie,Elizabeth,82,overcast,mated?,,19,19_2,555,288888.7477,4706902.863,-0.654172961,0.130971567,0.586233218,-78.67853249,-20.51034051,-0.357972973,0.93660897,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,274,562,3,42.485702,-71.568667,b,grass,wet,none,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_3,15,288888.169,4706902.769,-0.57871026,-0.093615278,3.80559121,-99.18887299,204.4305222,3.567985704,-0.910463465,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,284,563,4,42.485694,-71.568622,f,n/a,wet,none,5,Natalie,Elizabeth,82,overcast,"mated?; wrong flag was thrown, 4 and flag were backwards, here it has been fixed",,19,19_4,45,288891.8407,4706901.769,3.671732013,-1.000454139,1.62331773,105.2416492,-37.75104416,-0.658880017,0.790678417,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,285,564,5,42.4857,-71.568604,p,flag,wet,Chelone,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_5,45,288893.3404,4706902.39,1.499648143,0.62146271,1.156567545,67.49060507,29.75717915,0.519360752,0.868136632,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,291,565,6,42.485699,-71.56859,p,grass,wet,none,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_6,1590,288894.4877,4706902.244,1.147326373,-0.145913262,3.838915858,97.24778422,34.03279811,0.593984381,0.828717335,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,292,566,7,42.485677,-71.568554,p,aster,wet,Chelone,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_7,150,288897.3726,4706899.712,2.884898303,-2.532713316,6.003340605,131.2805823,-10.78382958,-0.188213332,0.982340096,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,305,567,8,42.485651,-71.56849,p,maple tree,wet,none,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_8,15,288902.5454,4706896.665,5.172826002,-3.046632498,2.646373157,120.4967528,-247.7911867,-4.324772066,-0.3779832,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,306,568,9,42.485636,-71.568515,p,grass,wet,Chelone,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_9,90,288900.4402,4706895.062,-2.105275447,-1.603466925,0.222198395,-127.294434,-50.9701382,-0.889596732,0.629725344,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,317,569,10,42.485634,-71.568515,b,grass,wet,Chelone,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_10,15,288900.4334,4706894.84,-0.006729123,-0.222096479,3.333990134,-178.2645722,1.413294951,0.02466665,0.999695794,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,354,570,11,42.485604,-71.568516,b,aster,wet,Chelone,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_11,195,288900.2503,4706891.511,-0.18312915,-3.328956882,6.011131106,-176.8512772,23.6784469,0.41326686,0.91581373,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,355,571,12,42.485555,-71.568547,b,aster,wet,Chelone,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_12,15,288897.5375,4706886.146,-2.712828004,-5.364164557,2.015604519,-153.1728303,218.743355,3.817791762,-0.779957071,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
L-RRGG,2013-7-3-BW-72,W,3-Jul,3-Jul_L-RRGG,Female,10:34am,15,3,358,572,13,42.485563,-71.568525,p,dogwood,wet,none,5,Natalie,Elizabeth,82,overcast,mated?,,19,19_13,165,288899.3726,4706886.98,1.835149507,0.833599342,NA,65.5705247,NA,NA,NA,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,1,790,1,42.484979,-71.568646,b,cup,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_1,195,288887.4624,4706822.429,NA,NA,0.844392796,NA,NA,NA,NA,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,14,791,2,42.484972,-71.568642,w,herb,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_2,15,288887.7676,4706821.642,0.305219856,-0.787299202,0.772714435,158.8097031,-230.3625368,-4.020584741,-0.637927658,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,38,792,3,42.484974,-71.568651,p/e,n/a,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_3,90,288887.0346,4706821.886,-0.733009157,0.244510069,0.32892356,-71.55283369,163.2883304,2.849918995,-0.957763947,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,39,793,4,42.484974,-71.568647,p,n/a,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_4,15,288887.3633,4706821.876,0.328772679,-0.009961614,0.505739181,91.73549669,-12.69005724,-0.221483281,0.97557268,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,40,794,5,42.484975,-71.568641,p,dandelion,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_5,15,288887.8599,4706821.972,0.496523702,0.096105838,0.710778701,79.04543945,-97.61838595,-1.703762245,-0.13257446,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,41,795,6,42.484981,-71.568644,p,aster,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_6,15,288887.6335,4706822.646,-0.226391378,0.673760571,0.425900194,-18.5729465,-84.81249819,-1.48025734,0.090415341,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,42,796,7,42.48498,-71.568649,f,n/a,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_7,15,288887.2191,4706822.548,-0.414330496,-0.098596225,0.748370495,-103.3854447,6.583553989,0.114904694,0.993405716,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,43,797,8,42.484979,-71.568658,w,plantago,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_8,15,288886.476,4706822.459,-0.743103164,-0.088634558,0.467354334,-96.8018907,36.92531961,0.644468405,0.799419248,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,45,798,9,42.484981,-71.568663,p,grass,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_9,45,288886.0718,4706822.694,-0.404236391,0.234548533,0.508277235,-59.87657109,90.64751867,1.58209766,-0.011301092,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,49,799,10,42.484985,-71.56866,w,grass,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_10,15,288886.3318,4706823.13,0.26003832,0.436721672,0.468271227,30.77094758,-73.65699895,-1.285557149,0.281386973,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,50,800,11,42.484988,-71.568664,p,aster,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_11,45,288886.0132,4706823.473,-0.318678477,0.343106355,0.396941786,-42.88605137,-11.33814903,-0.197888032,0.980483975,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,56,801,12,42.48499,-71.568668,w,aster,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_12,360,288885.6911,4706823.705,-0.322043165,0.232058141,0.138220646,-54.2242004,-87.53302795,-1.527739542,0.043043482,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,57,802,13,42.484989,-71.568669,w,aster,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_13,15,288885.6056,4706823.597,-0.085557871,-0.108557808,0.082230871,-141.7572283,233.4927387,4.075217071,-0.594924657,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,58,803,14,42.484989,-71.568668,p/e,aster,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_14,15,288885.6878,4706823.594,0.08219315,-0.002490423,0.505739078,91.73551039,12.69005403,0.221483225,0.975572692,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,59,804,15,42.484988,-71.568662,f,n/a,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_15,30,288886.1776,4706823.468,0.489794188,-0.125990745,1.330295019,104.4255644,-222.762076,-3.887931674,-0.734179426,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,60,805,16,42.484982,-71.568676,p,aster,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_16,15,288885.0067,4706822.837,-1.170892503,-0.631423458,0.41466195,-118.3365115,156.5792897,2.732824145,-0.917611011,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
R-RRGR,2013-7-3-BW-73,W,3-Jul,3-Jul_R-RRGR,Female,2:00pm,15,1,61,806,17,42.484985,-71.568673,p,grass,up,Plantago,3,Natalie,Lee,84,sunny,mated,,21,21_17,15,288885.2633,4706823.163,0.256673657,0.325673405,0.222198387,38.24277812,-36.50726488,-0.637171973,0.803781433,mated,7/3/13,W,W,10,7/3/13,10,0,-1.266106443,-1.894957983
