trackID,date,indID,sex,starttime,interval,gps.num,index,waypt,flag,lat,lon,behavior,nect.plant,habitat,Chel_Plan,release.area,recorder,tracker,temp,cloudcover,Notes,X,track_num,track_flag,time
6-Jul_R-RBBG,6-Jul,R-RBBG,female,10:24am,15,2,262,432,4,42.484409,-71.569206,p,bush,wet,no,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",,30,30_4,15
6-Jul_R-RBBG,6-Jul,R-RBBG,female,10:24am,15,2,263,433,5,42.484436,-71.569149,p,tree,wet,no,1,Norah,Lee,85,mostly sunny,"mated female, released near turtlehead",lost after index 263—,30,30_5,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,1,434,1,42.48448,-71.569215,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_1,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,2,435,2,42.484536,-71.569247,p,rose,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_2,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,25,436,3,42.484567,-71.569292,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_3,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,26,437,4,42.48454,-71.569354,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_4,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,27,438,5,42.484512,-71.569376,p,swida,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_5,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,75,439,6,42.484429,-71.569416,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_6,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,76,440,7,42.484554,-71.569127,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_7,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,77,441,8,42.484522,-71.568983,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_8,60
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,78,473,9,42.484669,-71.568981,n/a,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_9,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,79,na,9.5,na,na,n/a,n/a,n/a,no,1,Norah,Lee,87,sunny,mated female,"temporarily lost, then found, assuming 60 seconds for time lost",31,31_9.5,60
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,84,442,10,42.484756,-71.568997,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_10,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,85,443,11,42.484777,-71.56906,p,aster,up/wet edge,no,1,Norah,Lee,87,sunny,mated female,,31,31_11,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,86,444,12,42.484753,-71.569113,p,aster,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_12,345
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,87,445,13,42.484751,-71.569155,f,n/a,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_13,30
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,88,446,14,42.484739,-71.569177,f,n/a,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_14,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,89,447,15,42.484717,-71.569176,p,rose,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_15,120
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,90,448,16,42.484716,-71.569178,p,aster,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_16,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,94,449,17,42.484736,-71.569223,c,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_17,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,95,450,18,42.484796,-71.569251,c,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_18,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,96,451,19,42.484796,-71.569252,i,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_19,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,97,452,20,42.484799,-71.569248,p,grass,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_20,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,99,453,21,42.4848,-71.569249,f,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_21,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,100,454,22,42.484802,-71.56925,p,milkweed,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_22,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,108,455,23,42.484808,-71.569241,f,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_23,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,109,456,24,42.484818,-71.569144,f,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_24,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,110,457,25,42.484824,-71.569117,p,aster,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_25,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,111,458,26,42.484772,-71.569018,f,n/a,wet,no,1,Norah,Lee,87,sunny,mated female,,31,31_26,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,112,459,27,42.484832,-71.569029,f,n/a,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_27,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,113,460,28,42.484878,-71.569061,f,n/a,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_28,30
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,114,461,29,42.484895,-71.569083,p,aster,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_29,405
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,115,462,30,42.484892,-71.569087,p,milkweed,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_30,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,116,463,31,42.484893,-71.569097,f,n/a,up,P,1,Norah,Lee,87,sunny,mated female,,31,31_31,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,117,464,32,42.484914,-71.569112,w,grass,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_32,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,118,465,33,42.484956,-71.569137,p,aster,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_33,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,119,466,34,42.484957,-71.56914,c,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_34,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,121,467,35,42.484958,-71.569135,w,grass,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_35,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,148,468,36,42.485006,-71.569154,p,grass,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_36,720
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,149,469,37,42.484959,-71.569138,f,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_37,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,150,470,38,42.48487,-71.569181,f,n/a,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_38,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,151,471,39,42.484862,-71.569178,p,gallium,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_39,15
6-Jul_R-BBBB,6-Jul,R-BBBB,female,12:14pm,15,2,152,472,40,42.484844,-71.569194,p,aster,up,no,1,Norah,Lee,87,sunny,mated female,,31,31_40,15
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,1,881,1,42.485627,-71.568522,b,cup,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_1,375
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,26,882,2,42.485625,-71.568523,p,fern,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_2,225
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,34,883,3,42.485624,-71.568533,p,grass,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_3,45
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,39,884,4,42.485625,-71.568532,p/e,grass,wet,no,5,Lee,Norah,89,partly sunny,mated female,,32,32_4,4335
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,40,885,5,42.485589,-71.568575,p,grass,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_5,120
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,48,886,6,42.485589,-71.56858,w,grass,wet,no,5,Lee,Norah,89,partly sunny,mated female,,32,32_6,75
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,50,887,7,42.485578,-71.568584,w,n/a,wet,no,5,Lee,Norah,89,partly sunny,mated female,,32,32_7,15
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,51,888,8,42.485575,-71.568588,p,weed,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_8,120
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,53,889,9,42.485586,-71.568598,f,n/a,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_9,30
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,54,890,10,42.485587,-71.568602,w,turtlehead,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_10,15
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,69,891,11,42.485583,-71.568607,p,grass,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_11,30
6-Jul_L-BBRG,6-Jul,L-BBRG,female,1:15pm,15,1,72,892,12,42.485582,-71.568612,w,turtlehead,wet,T,5,Lee,Norah,89,partly sunny,mated female,,32,32_12,15
6-Jul_R-LLRL,6-Jul,R-LLRL,female,2:52pm,15,1,1,893,1,42.485592,-71.568504,b,cup,wet,T,dorm 46,Lee/Emma,Norah,86,sunny,virgin female,,33,33_1,525
6-Jul_R-LLRL,6-Jul,R-LLRL,female,2:52pm,15,1,36,894,2,42.485596,-71.568505,p,grass,wet,T,dorm 46,Lee/Emma,Norah,86,sunny,virgin female,,33,33_2,4875
7-Jul_L-GRBG,7-Jul,L-GRBG,female,10:14am,15,2,1,478,1,42.485872,-71.568928,p/e,lid,up,no,7,Lee/Natasha,Emma/Lee,84,cloudy,mated; caught in area 5 (waypoint 2-474,,34,34_1,15
7-Jul_L-GRBG,7-Jul,L-GRBG,female,10:14am,15,2,2,479,2,42.485843,-71.568977,b,milkweed,up,P,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_2,1350
7-Jul_L-GRBG,7-Jul,L-GRBG,female,10:14am,15,2,92,480,3,42.485839,-71.569007,p,quiver,up,P,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_3,90
7-Jul_L-GRBG,7-Jul,L-GRBG,female,10:14am,15,2,98,481,4,42.485847,-71.569034,f,n/a,up,P,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_4,15
7-Jul_L-GRBG,7-Jul,L-GRBG,female,10:14am,15,2,99,482,5,42.485843,-71.568972,p,milkweed,up,P,7,Lee/Natasha,Emma/Lee,84,cloudy,mated,,34,34_5,3930
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,1,493,1,42.485541,-71.568671,f,na,up/wet edge,no,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated; flew from flags 1-2 incredibly fast; headed in opposite direction first (towards area 6) before u-turning and b-lining across area 5 to area 3,,35,35_1,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,2,494,2,42.485265,-71.568531,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated; flew from flags 1-2 incredibly fast; headed in opposite direction first (towards area 6) before u-turning and b-lining across area 5 to area 3,,35,35_2,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,138,495,3,42.485265,-71.568525,w,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_3,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,155,496,4,42.485268,-71.568525,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_4,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,156,497,5,42.485272,-71.568523,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_5,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,157,498,6,42.485266,-71.568508,p,gallium,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_6,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,172,499,7,42.485271,-71.568496,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_7,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,176,500,8,42.485273,-71.56849,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_8,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,177,501,9,42.485278,-71.568512,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_9,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,178,502,10,42.485271,-71.568523,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_10,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,179,503,11,42.485241,-71.568496,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_11,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,180,504,12,42.485238,-71.568488,p,Aster,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_12,2040
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,181,505,13,42.48523,-71.568506,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_13,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,182,506,14,42.485226,-71.56851,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_14,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,183,507,15,42.485217,-71.568517,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_15,105
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,184,508,16,42.485217,-71.56852,p,grass,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_16,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,185,509,17,42.485204,-71.568495,p,unk weed,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_17,75
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,186,510,18,42.485187,-71.568456,p,celastrus,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_18,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,187,511,19,42.485194,-71.568419,p,celastrus,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_19,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,188,512,20,42.485201,-71.56841,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_20,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,189,513,21,42.485214,-71.568417,p,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_21,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,190,514,22,42.485231,-71.568483,p,Aster,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_22,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,197,515,23,42.485241,-71.5685,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_23,255
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,198,516,24,42.485242,-71.5685,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_24,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,203,517,25,42.485255,-71.568504,p,grass,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_25,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,204,518,26,42.485246,-71.568527,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_26,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,205,519,27,42.485237,-71.568526,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_27,180
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,206,520,28,42.485247,-71.568471,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_28,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,207,521,29,42.485199,-71.568505,p,gallium,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_29,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,208,522,30,42.485207,-71.568545,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_30,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,209,523,31,42.485211,-71.568574,p,grass,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_31,30
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,210,524,32,42.485211,-71.568601,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_32,45
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,211,525,33,42.485166,-71.568632,p,grass,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_33,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,223,526,34,42.485063,-71.568657,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_34,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,224,527,35,42.485068,-71.568652,p,potentilla,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_35,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,225,528,36,42.485067,-71.568653,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_36,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,226,529,37,42.485052,-71.568652,p,clover,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_37,225
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,228,530,38,42.485042,-71.568683,p,Plantago,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_38,60
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,231,531,39,42.485033,-71.568703,f,na,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_39,15
7-Jul_L-BBBR,7-Jul,L-BBBR,Female,12:03pm,15,2,232,532,40,42.485016,-71.568753,n,yarrow,up,P,"edge of 5/6, near capture location in area 6",Lee,Natasha,88,partly sunny,mated,,35,35_40,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,1,895,1,42.484449,-71.569432,p,cup,wet,no,1,Natasha,Emma,90,sunny,"mated female, released where she was found. Each half was recorded with a different GPS (flags 1-20 with GPS1, flags 21-40 with GPS3)",,36,36_1,630
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,43,896,2,42.484445,-71.569432,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_2,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,44,897,3,42.484422,-71.569396,b,fern,wet,no,1,Natasha,Emma,90,sunny,,,36,36_3,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,45,898,4,42.484415,-71.569395,p,sedge,wet,no,1,Natasha,Emma,90,sunny,,,36,36_4,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,46,899,5,42.484403,-71.569366,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_5,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,47,900,6,42.484387,-71.569339,b,sedge,wet,no,1,Natasha,Emma,90,sunny,,,36,36_6,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,48,901,7,42.484381,-71.569332,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_7,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,49,902,8,42.484371,-71.569318,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_8,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,50,903,9,42.484375,-71.569324,p,grass,wet,no,1,Natasha,Emma,90,sunny,,,36,36_9,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,51,904,10,42.48439,-71.569287,p,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_10,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,52,905,11,42.484391,-71.569276,p,aster,wet,no,1,Natasha,Emma,90,sunny,,,36,36_11,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,53,906,12,42.484396,-71.569246,p,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_12,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,54,907,13,42.484402,-71.569212,p,sedge,wet,no,1,Natasha,Emma,90,sunny,,,36,36_13,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,55,908,14,42.484405,-71.569192,p,sedge,wet,no,1,Natasha,Emma,90,sunny,,,36,36_14,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,56,909,15,42.484403,-71.569188,p,fern,wet,T,1,Natasha,Emma,90,sunny,,,36,36_15,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,57,910,16,42.484428,-71.569191,p,sedge,wet,no,1,Natasha,Emma,90,sunny,,,36,36_16,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,58,911,17,42.484437,-71.569202,p,aster,wet,no,1,Natasha,Emma,90,sunny,,,36,36_17,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,59,912,18,42.484443,-71.569211,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_18,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,60,913,19,42.484453,-71.569219,p,fern,wet,no,1,Natasha,Emma,90,sunny,,,36,36_19,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,1,61,914,20,42.484458,-71.569218,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_20,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,62,825,21,42.484494,-71.569217,b,opp-leaved plant,wet,no,1,Natasha,Emma,90,sunny,,,36,36_21,60
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,63,826,22,42.48451,-71.569201,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_22,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,64,827,23,42.484517,-71.569171,p,aster,wet,no,1,Natasha,Emma,90,sunny,,,36,36_23,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,65,828,24,42.48451,-71.569144,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_24,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,66,829,25,42.48451,-71.569142,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_25,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,67,830,26,42.484513,-71.569096,p,grass,wet,no,1,Natasha,Emma,90,sunny,,,36,36_26,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,68,831,27,42.484518,-71.569089,b,grass,wet,no,1,Natasha,Emma,90,sunny,,,36,36_27,30
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,69,832,28,42.484509,-71.569091,p,fern,wet,no,1,Natasha,Emma,90,sunny,,,36,36_28,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,73,833,29,42.484513,-71.569086,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_29,30
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,74,834,30,42.484515,-71.56909,f,n/a,wet,T,1,Natasha,Emma,90,sunny,,,36,36_30,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,75,835,31,42.484515,-71.569091,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_31,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,76,836,32,42.484511,-71.569096,f,n/a,wet,no,1,Natasha,Emma,90,sunny,,,36,36_32,15
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,77,837,33,42.484508,-71.569097,b,fern,wet,no,1,Natasha,Emma,90,sunny,,,36,36_33,30
7-Jul_L-GBGG,7-Jul,L-GBGG,female,1:23pm,15,3,79,838,34,42.484514,-71.569054,b,opp-leaved plant,wet,no,1,Natasha,Emma,90,sunny,,,36,36_34,15
